day,day2,time,open_at_915,top,bottom,close_at_915,expiry_date,strike_price,right,target,SL,input_price,exit_price,PL,trade,month,year,day_max,PL_TLSL,Result,,
08-09-2021,Wednesday,10:03,36519.7,36574.6,36519.7,36574.6,16-Sep-21,36700,PE,50,25,370.55,400.7,-30.15,T902,9,2021,0,-25,0,,
09-09-2021,Thursday,10:03,36725.5,36825.6,36725.5,36825.6,16-Sep-21,36700,CE,50.05,25.025,348.6,375.5,-26.9,T903,9,2021,26.35,1.325,1,,
13-09-2021,Monday,10:03,36608.4,36608.4,36515.6,36515.6,23-Sep-21,36400,CE,50,25,445,480.65,-35.65,T904,9,2021,17.5,-7.5,0,,
14-09-2021,Tuesday,10:15,36639.9,36703,36603,36666.1,23-Sep-21,36700,PE,100,50,357.7,415.7,-58,T905,9,2021,12.05,-37.95,0,,
15-09-2021,Wednesday,10:03,36543.6,36589.35,36489.35,36535.1,23-Sep-21,36600,PE,100,50,315.5,211.65,103.85,T906,9,2021,103.85,103.85,1,,
16-09-2021,Thursday,10:03,36946,37009.1,36946,37009.1,23-Sep-21,36900,CE,50,25,382,410.95,-28.95,T907,9,2021,0,-25,0,,
17-09-2021,Friday,10:03,37929.5,38004.4,37929.5,38004.4,30-Sep-21,37900,CE,50,25,581.85,607.35,-25.5,T908,9,2021,23.25,-1.75,0,,
20-09-2021,Monday,10:03,37388.2,37427.65,37327.65,37367.1,30-Sep-21,37600,PE,100,50,466.25,544.1,-77.85,T909,9,2021,80.95,30.95,1,,
21-09-2021,Tuesday,10:03,37238.4,37268.2,37168.2,37198,30-Sep-21,36900,CE,100,50,611,510.5,100.5,T910,9,2021,100.5,100.5,1,,
22-09-2021,Wednesday,10:03,37277.1,37277.1,37198.4,37198.4,30-Sep-21,37200,CE,50,25,539.6,571.75,-32.15,T911,9,2021,0,-25,0,,
23-09-2021,Thursday,10:03,37241.2,37318.9,37241.2,37318.9,30-Sep-21,37500,PE,50,25,397.85,347.05,50.8,T912,9,2021,50.8,50.8,1,,
24-09-2021,Friday,10:03,37954,38071,37954,38071,07-Oct-21,37800,CE,58.5,29.25,648.35,689.35,-41,T913,9,2021,30.85,1.6,1,,
27-09-2021,Monday,10:03,38054.8,38144.4,38054.8,38144.4,07-Oct-21,38200,PE,50,25,557.75,585.95,-28.2,T914,9,2021,20.9,-4.1,0,,
28-09-2021,Tuesday,10:03,38360,38360,38250.9,38250.9,07-Oct-21,38100,CE,54.55,27.275,633.8,577.55,56.25,T915,9,2021,56.25,56.25,1,,
29-09-2021,Wednesday,10:03,37601.1,37601.1,37484.4,37484.4,07-Oct-21,37600,PE,58.35,29.175,492,553.3,-61.3,T916,9,2021,22,-7.175,0,,
30-09-2021,Thursday,10:03,37677.8,37742.8,37642.8,37707.8,07-Oct-21,37800,PE,100,50,460.7,550.7,-90,T917,9,2021,58.9,8.9,1,,
01-10-2021,Friday,10:18,37140.4,37140.4,36979.3,36979.3,14-Oct-21,37200,PE,80.55,40.275,628,669.15,-41.15,T918,10,2021,73.55,33.275,1,,
04-10-2021,Monday,10:03,37392.1,37482.4,37392.1,37482.4,14-Oct-21,37600,PE,50,25,515,543,-28,T919,10,2021,0,-25,0,,
05-10-2021,Tuesday,10:21,37499.8,37499.8,37421.1,37421.1,14-Oct-21,37500,PE,50,25,431.8,465.25,-33.45,T920,10,2021,0,-25,0,,
06-10-2021,Wednesday,10:03,37768.8,37831.8,37768.8,37831.8,14-Oct-21,38000,PE,50,25,406.65,439.55,-32.9,T921,10,2021,18.75,-6.25,0,,
07-10-2021,Thursday,10:03,37894,37894,37821.8,37821.8,14-Oct-21,37800,CE,50,25,431.85,457,-25.15,T922,10,2021,40.45,15.45,1,,
08-10-2021,Friday,10:06,37906.4,37933.75,37833.75,37861.1,21-Oct-21,37900,PE,100,50,494.25,545.6,-51.35,T923,10,2021,72.75,22.75,1,,
11-10-2021,Monday,10:03,37782.8,37897.3,37782.8,37897.3,21-Oct-21,38200,PE,57.25,28.625,453.2,388.85,64.35,T924,10,2021,64.35,64.35,1,,
12-10-2021,Tuesday,10:03,38178.4,38340.8,38178.4,38340.8,21-Oct-21,38400,PE,81.2,40.6,493.65,536.1,-42.45,T925,10,2021,14.95,-25.65,0,,
13-10-2021,Wednesday,10:03,38735.3,38770.45,38670.45,38705.6,21-Oct-21,38700,CE,100,50,425.2,403.6,21.6,T926,10,2021,56.8,21.6,1,,
14-10-2021,Thursday,10:03,38684.6,38751.75,38651.75,38718.9,21-Oct-21,38900,PE,100,50,426,325.85,100.15,T927,10,2021,100.15,100.15,1,,
18-10-2021,Monday,10:03,39794.2,39794.2,39628.4,39628.4,28-Oct-21,39600,CE,82.9,41.45,607.8,653.3,-45.5,T928,10,2021,10.05,-31.4,0,,
19-10-2021,Tuesday,10:03,39927.3,39958.85,39858.85,39890.4,28-Oct-21,39800,CE,100,50,565.6,431.85,133.75,T929,10,2021,133.75,133.75,1,,
20-10-2021,Wednesday,10:03,39545.4,39545.4,39461.4,39461.4,28-Oct-21,39600,PE,50,25,460.35,410.1,50.25,T930,10,2021,50.25,50.25,1,,
21-10-2021,Thursday,10:09,39676.6,39745.4,39645.4,39714.2,28-Oct-21,39600,CE,100,50,533.9,421.25,112.65,T931,10,2021,112.65,112.65,1,,
22-10-2021,Friday,10:03,40192.6,40239.5,40139.5,40186.4,03-Nov-21,40300,PE,100,50,646.15,543.1,103.05,T932,10,2021,103.05,103.05,1,,
25-10-2021,Monday,10:33,40961.2,40961.2,40746,40746,03-Nov-21,41000,PE,107.6,53.8,609.85,499.25,110.6,T933,10,2021,110.6,110.6,1,,
26-10-2021,Tuesday,10:03,41057.8,41201.2,41057.8,41201.2,03-Nov-21,41200,PE,71.7,35.85,484.25,561.95,-77.7,T934,10,2021,23.8,-12.05,0,,
27-10-2021,Wednesday,10:03,41234.6,41234.6,41094.3,41094.3,03-Nov-21,41300,PE,70.15,35.075,492.8,533.1,-40.3,T935,10,2021,0,-35.075,0,,
28-10-2021,Thursday,10:03,40915.1,40915.1,40711.2,40711.2,03-Nov-21,40500,CE,101.95,50.975,494.85,377.15,117.7,T936,10,2021,117.7,117.7,1,,
29-10-2021,Friday,10:12,39424.6,39424.6,38970.2,38970.2,11-Nov-21,39500,PE,227.2,113.6,645.55,773.15,-127.6,T937,10,2021,125.5,11.9,1,,
01-11-2021,Monday,10:03,39432.1,39432.1,39372.6,39372.6,11-Nov-21,39500,PE,50,25,539.6,576.9,-37.3,T938,11,2021,0,-25,0,,
02-11-2021,Tuesday,10:12,39796.9,39926.7,39796.9,39926.7,11-Nov-21,39800,CE,64.9,32.45,536.05,462.05,74,T939,11,2021,74,74,1,,
03-11-2021,Wednesday,11:36,40040.6,40085.95,39985.95,40031.3,11-Nov-21,39900,CE,100,50,499.85,393.45,106.4,T940,11,2021,106.4,106.4,1,,
08-11-2021,Monday,10:03,39674.1,39674.1,39418.9,39418.9,18-Nov-21,39200,CE,127.6,63.8,625.2,701.65,-76.45,T941,11,2021,108.8,45,1,,
09-11-2021,Tuesday,10:12,39517.9,39517.9,39400.9,39400.9,18-Nov-21,39400,CE,58.5,29.25,557,591.7,-34.7,T942,11,2021,39.55,10.3,1,,
10-11-2021,Wednesday,11:33,39206.2,39206.2,38972.4,38972.4,18-Nov-21,39000,CE,116.9,58.45,507.85,573.15,-65.3,T943,11,2021,9.1,-49.35,0,,
11-11-2021,Thursday,10:03,38913.1,38913.1,38805.2,38805.2,18-Nov-21,38700,CE,53.95,26.975,504.55,448.05,56.5,T944,11,2021,56.5,56.5,1,,
12-11-2021,Friday,10:06,38707.1,38779.25,38679.25,38751.4,25-Nov-21,38700,CE,100,50,597.75,496.9,100.85,T945,11,2021,100.85,100.85,1,,
15-11-2021,Monday,10:21,38849.4,39073.9,38849.4,39073.9,25-Nov-21,38800,CE,112.25,56.125,572.95,499.5,73.45,T946,11,2021,102.95,73.45,1,,
16-11-2021,Tuesday,10:03,38710.9,38710.9,38548.9,38548.9,25-Nov-21,38500,CE,81,40.5,531.7,448,83.7,T947,11,2021,83.7,83.7,1,,
17-11-2021,Wednesday,10:03,38113.4,38113.4,38048.4,38048.4,25-Nov-21,38300,PE,50,25,415,362.5,52.5,T948,11,2021,52.5,52.5,1,,
18-11-2021,Thursday,10:03,38071.9,38168.2,38071.9,38168.2,25-Nov-21,38100,CE,50,25,424.85,372,52.85,T949,11,2021,52.85,52.85,1,,
22-11-2021,Monday,10:03,38232.1,38232.1,37914.6,37914.6,02-Dec-21,37700,CE,158.75,79.375,578.3,415,163.3,T950,11,2021,163.3,163.3,1,,
23-11-2021,Tuesday,10:03,36787,36852.7,36752.7,36818.4,02-Dec-21,37200,PE,100,50,451.8,504.55,-52.75,T951,11,2021,4.9,-45.1,0,,
24-11-2021,Wednesday,10:03,37384.8,37431.8,37331.8,37378.8,02-Dec-21,37500,PE,100,50,426.9,477.75,-50.85,T952,11,2021,0,-50,0,,
25-11-2021,Thursday,10:03,37362.1,37362.1,37234.9,37234.9,02-Dec-21,37200,CE,63.6,31.8,447.95,484.9,-36.95,T953,11,2021,32.65,0.85,1,,
26-11-2021,Friday,10:03,36830.9,36858.35,36758.35,36785.8,09-Dec-21,36600,CE,100,50,602.45,502.2,100.25,T954,11,2021,100.25,100.25,1,,
29-11-2021,Monday,13:45,36224.4,36224.4,35677.3,35677.3,09-Dec-21,36200,PE,273.55,136.775,524,667,-143,T955,11,2021,38,-98.775,0,,
30-11-2021,Tuesday,10:03,35958.8,36202.1,35958.8,36202.1,09-Dec-21,36600,PE,121.65,60.825,526.95,601.25,-74.3,T956,11,2021,87.15,26.325,1,,
01-12-2021,Wednesday,10:15,35902.9,36106.1,35902.9,36106.1,09-Dec-21,35900,CE,101.6,50.8,566.85,633,-66.15,T957,12,2021,7.5,-43.3,0,,
02-12-2021,Thursday,10:12,36281.9,36337.8,36237.8,36293.7,09-Dec-21,36400,PE,100,50,510.95,407.2,103.75,T958,12,2021,103.75,103.75,1,,
03-12-2021,Friday,10:48,36497.3,36630.6,36497.3,36630.6,16-Dec-21,36700,PE,66.65,33.325,561.8,604.25,-42.45,T959,12,2021,41.8,8.475,1,,
06-12-2021,Monday,10:09,36252.8,36252.8,36000.7,36000.7,16-Dec-21,36300,PE,126.05,63.025,545.6,609.9,-64.3,T960,12,2021,20.6,-42.425,0,,
07-12-2021,Tuesday,10:03,36086.9,36182.1,36086.9,36182.1,16-Dec-21,36400,PE,50,25,521.2,553,-31.8,T961,12,2021,0,-25,0,,
08-12-2021,Wednesday,10:06,37052.8,37098.55,36998.55,37044.3,16-Dec-21,37200,PE,100,50,489.45,561.1,-71.65,T962,12,2021,2.6,-47.4,0,,
09-12-2021,Thursday,10:03,37331.8,37390.95,37290.95,37350.1,16-Dec-21,37000,CE,100,50,482.15,535,-52.85,T963,12,2021,70.2,20.2,1,,
10-12-2021,Friday,10:03,37083.1,37083.1,36973.6,36973.6,23-Dec-21,36900,CE,54.75,27.375,583.8,620,-36.2,T964,12,2021,19.85,-7.525,0,,
13-12-2021,Monday,10:03,37358.2,37408.05,37308.05,37357.9,23-Dec-21,37500,PE,100,50,421.55,472.05,-50.5,T965,12,2021,13.55,-36.45,0,,
14-12-2021,Tuesday,10:06,36778.9,36778.9,36686.8,36686.8,23-Dec-21,36700,CE,50,25,521,468.1,52.9,T966,12,2021,52.9,52.9,1,,
15-12-2021,Wednesday,10:03,36929.5,37062.1,36929.5,37062.1,23-Dec-21,36800,CE,66.3,33.15,542,577.5,-35.5,T967,12,2021,0,-33.15,0,,
16-12-2021,Thursday,10:03,37092.9,37140.65,37040.65,37088.4,23-Dec-21,36800,CE,100,50,491.6,386.05,105.55,T968,12,2021,105.55,105.55,1,,
17-12-2021,Friday,10:03,36491.8,36491.8,36330.9,36330.9,30-Dec-21,35900,CE,80.45,40.225,652.35,570,82.35,T969,12,2021,82.35,82.35,1,,
20-12-2021,Monday,10:03,35124.4,35124.4,34790.8,34790.8,30-Dec-21,34500,CE,166.8,83.4,714.4,545.6,168.8,T970,12,2021,168.8,168.8,1,,
21-12-2021,Tuesday,10:06,34863.4,34900.2,34800.2,34837,30-Dec-21,34800,CE,100,50,562.15,614.35,-52.2,T971,12,2021,17.2,-32.8,0,,
22-12-2021,Wednesday,10:03,34865.2,34936.1,34865.2,34936.1,30-Dec-21,34900,PE,50,25,414.9,448.7,-33.8,T972,12,2021,0,-25,0,,
23-12-2021,Thursday,10:03,35350.5,35350.5,35249.6,35249.6,30-Dec-21,35200,CE,50.45,25.225,438.85,465.75,-26.9,T973,12,2021,49.3,24.075,1,,
24-12-2021,Friday,10:03,35282.2,35282.2,35100,35100,06-Jan-22,34700,CE,91.1,45.55,634,724,-90,T974,12,2021,65.8,20.25,1,,
27-12-2021,Monday,10:03,34573.6,34573.6,34316.7,34316.7,06-Jan-22,34600,PE,128.45,64.225,514.1,381.3,132.8,T975,12,2021,132.8,132.8,1,,
28-12-2021,Tuesday,10:03,35308.3,35346.95,35246.95,35285.6,06-Jan-22,35200,CE,100,50,575.75,542.55,33.2,T976,12,2021,86.8,36.8,1,,
29-12-2021,Wednesday,10:03,35168.9,35222.75,35122.75,35176.6,06-Jan-22,35300,PE,100,50,467.7,525,-57.3,T977,12,2021,9.15,-40.85,0,,
30-12-2021,Thursday,10:03,34977.6,35031.2,34931.2,34984.8,06-Jan-22,35000,PE,100,50,396.15,454,-57.85,T978,12,2021,5.5,-44.5,0,,
31-12-2021,Friday,10:03,35114.4,35311.9,35114.4,35311.9,13-Jan-22,35500,PE,98.75,49.375,562.75,505,57.75,T979,12,2021,58.45,57.75,1,,
03-01-2022,Monday,10:03,35585.2,35643.1,35585.2,35643.1,13-Jan-22,35800,PE,50,25,492.95,442.1,50.85,T980,1,2022,50.85,50.85,1,,
04-01-2022,Tuesday,10:03,36551.2,36625.7,36525.7,36600.2,13-Jan-22,36800,PE,100,50,511,570,-59,T981,1,2022,54.5,4.5,1,,
05-01-2022,Wednesday,10:03,36943.6,36994.6,36943.6,36994.6,13-Jan-22,37300,PE,50,25,474,420,54,T982,1,2022,54,54,1,,
06-01-2022,Thursday,10:12,37242.6,37304.85,37204.85,37267.1,13-Jan-22,37200,CE,100,50,485,546,-61,T983,1,2022,44.65,-5.35,0,,
07-01-2022,Friday,10:03,37667.1,37827.4,37667.1,37827.4,20-Jan-22,38100,PE,80.15,40.075,602.15,647.05,-44.9,T984,1,2022,19.1,-20.975,0,,
10-01-2022,Monday,10:03,37930.6,38161.3,37930.6,38161.3,20-Jan-22,38200,PE,115.35,57.675,564.3,624.1,-59.8,T985,1,2022,22,-35.675,0,,
11-01-2022,Tuesday,10:03,38370,38458.1,38370,38458.1,20-Jan-22,38200,CE,50,25,602.45,544.9,57.55,T986,1,2022,57.55,57.55,1,,
12-01-2022,Wednesday,10:03,38719.6,38719.6,38665.1,38665.1,20-Jan-22,38800,PE,50,25,532.05,563.9,-31.85,T987,1,2022,0,-25,0,,
13-01-2022,Thursday,10:03,38717.6,38717.6,38585.8,38585.8,20-Jan-22,38600,CE,65.9,32.95,506.8,435.45,71.35,T988,1,2022,71.35,71.35,1,,
14-01-2022,Friday,10:42,38302.4,38302.4,38126.8,38126.8,27-Jan-22,38100,CE,87.8,43.9,695,742.05,-47.05,T989,1,2022,55,11.1,1,,
17-01-2022,Monday,12:18,38212.6,38474.7,38212.6,38474.7,27-Jan-22,38200,CE,131.05,65.525,627.05,640,-12.95,T990,1,2022,14.95,-12.95,0,,
18-01-2022,Tuesday,11:21,38337.4,38398.5,38298.5,38359.6,27-Jan-22,38400,PE,100,50,478.05,375.2,102.85,T991,1,2022,102.85,102.85,1,,
19-01-2022,Wednesday,10:15,38145.8,38145.8,37973.8,37973.8,27-Jan-22,38200,PE,86,43,496.8,550,-53.2,T992,1,2022,60.7,17.7,1,,
20-01-2022,Thursday,10:06,38106.1,38136.85,38036.85,38067.6,27-Jan-22,38000,CE,100,50,503.2,400.3,102.9,T993,1,2022,102.9,102.9,1,,
21-01-2022,Friday,10:03,37522.4,37522.4,37470.3,37470.3,03-Feb-22,37400,CE,50,25,912.9,859.2,53.7,T994,1,2022,53.7,53.7,1,,
24-01-2022,Monday,10:03,37601.9,37601.9,37526.6,37526.6,03-Feb-22,37500,CE,50,25,844.2,875,-30.8,T995,1,2022,0,-25,0,,
25-01-2022,Tuesday,10:03,36598.1,36598.1,36519.9,36519.9,03-Feb-22,37300,PE,50,25,830.05,866.3,-36.25,T996,1,2022,0,-25,0,,
27-01-2022,Thursday,10:03,37058.2,37156.4,37058.2,37156.4,03-Feb-22,37400,PE,50,25,720,752.8,-32.8,T997,1,2022,0,-25,0,,
28-01-2022,Friday,10:09,38246.6,38314.35,38214.35,38282.1,10-Feb-22,38200,CE,100,50,983.95,1049,-65.05,T998,1,2022,73.15,23.15,1,,
31-01-2022,Monday,10:03,38091.8,38161.7,38061.7,38131.6,10-Feb-22,37800,CE,100,50,970.7,1024,-53.3,T999,1,2022,70.7,20.7,1,,
01-02-2022,Tuesday,10:03,38460.4,38460.4,38346.6,38346.6,10-Feb-22,38700,PE,56.9,28.45,901.75,836.55,65.2,T1000,2,2022,65.2,65.2,1,,
02-02-2022,Wednesday,10:03,38841.6,38933.5,38841.6,38933.5,10-Feb-22,39100,PE,50,25,555,584.05,-29.05,T1001,2,2022,26.25,1.25,1,,
03-02-2022,Thursday,10:18,39255.7,39303.45,39203.45,39251.2,10-Feb-22,39200,CE,100,50,510.7,562,-51.3,T1002,2,2022,44.65,-5.35,0,,
04-02-2022,Friday,10:03,39128,39128,39024.9,39024.9,17-Feb-22,39200,PE,51.55,25.775,621.55,660.15,-38.6,T1003,2,2022,0,-25.775,0,,
07-02-2022,Monday,10:27,38592.1,38803.1,38592.1,38803.1,17-Feb-22,38600,CE,105.5,52.75,630.7,521.6,109.1,T1004,2,2022,109.1,109.1,1,,
08-02-2022,Tuesday,10:03,38176.1,38204.45,38104.45,38132.8,17-Feb-22,37800,CE,100,50,640.95,535.3,105.65,T1005,2,2022,105.65,105.65,1,,
09-02-2022,Wednesday,10:03,38283.6,38349.4,38283.6,38349.4,17-Feb-22,38500,PE,50,25,517,542.05,-25.05,T1006,2,2022,0,-25,0,,
10-02-2022,Thursday,10:03,38801.4,38801.4,38702.9,38702.9,17-Feb-22,38600,CE,50,25,478.55,561.65,-83.1,T1007,2,2022,0,-25,0,,
11-02-2022,Friday,10:06,38567.6,38623.4,38567.6,38623.4,24-Feb-22,38500,CE,50,25,676.6,614.4,62.2,T1008,2,2022,62.2,62.2,1,,
14-02-2022,Monday,11:30,37664,37664,37351.6,37351.6,24-Feb-22,37400,CE,156.2,78.1,680.65,519.25,161.4,T1009,2,2022,161.4,161.4,1,,
15-02-2022,Tuesday,10:03,36989.8,37121.6,36989.8,37121.6,24-Feb-22,36700,CE,65.9,32.95,688.9,728.4,-39.5,T1010,2,2022,18.45,-14.5,0,,
16-02-2022,Wednesday,10:03,38296.5,38360.2,38260.2,38323.9,24-Feb-22,38100,CE,100,50,556.5,613.4,-56.9,T1011,2,2022,10.85,-39.15,0,,
17-02-2022,Thursday,10:03,38042.1,38042.1,37984.8,37984.8,24-Feb-22,37700,CE,50,25,571.9,603.35,-31.45,T1012,2,2022,0,-25,0,,
18-02-2022,Friday,10:03,37344.4,37416.25,37316.25,37388.1,03-Mar-22,37600,PE,100,50,777.3,829.1,-51.8,T1013,2,2022,18.85,-31.15,0,,
21-02-2022,Monday,10:03,37400,37465.2,37400,37465.2,03-Mar-22,37400,CE,50,25,766.5,797.85,-31.35,T1014,2,2022,36.05,11.05,1,,
22-02-2022,Tuesday,10:06,36833,37126.8,36833,37126.8,03-Mar-22,37200,PE,146.9,73.45,747.65,823.7,-76.05,T1015,2,2022,0,-73.45,0,,
23-02-2022,Wednesday,10:03,37628.6,37678.7,37578.7,37628.8,03-Mar-22,37700,PE,100,50,613.75,675,-61.25,T1016,2,2022,0,-50,0,,
24-02-2022,Thursday,12:21,36085.2,36433.3,36085.2,36433.3,03-Mar-22,36000,CE,174.05,87.025,795,607.05,187.95,T1017,2,2022,187.95,187.95,1,,
25-02-2022,Friday,10:03,35901.7,36024.7,35901.7,36024.7,10-Mar-22,36300,PE,61.5,30.75,903.7,824.2,79.5,T1018,2,2022,79.5,79.5,1,,
28-02-2022,Monday,10:03,35938.9,35938.9,35875.2,35875.2,10-Mar-22,35800,CE,50,25,970,917.1,52.9,T1019,2,2022,52.9,52.9,1,,
02-03-2022,Wednesday,10:03,35381.9,35442.95,35342.95,35404,10-Mar-22,35300,CE,100,50,1001.1,893.1,108,T1020,3,2022,108,108,1,,
03-03-2022,Thursday,10:03,35621.1,35711.4,35621.1,35711.4,10-Mar-22,35300,CE,50,25,815,763,52,T1021,3,2022,52,52,1,,
04-03-2022,Friday,10:18,34526.1,34526.1,34345.8,34345.8,17-Mar-22,34300,CE,90.15,45.075,1044.7,954,90.7,T1022,3,2022,90.7,90.7,1,,
07-03-2022,Monday,10:03,33278.1,33278.1,33191,33191,17-Mar-22,32900,CE,50,25,1017.25,939.5,77.75,T1023,3,2022,77.75,77.75,1,,
08-03-2022,Tuesday,10:03,32531.9,32648.2,32531.9,32648.2,17-Mar-22,32500,CE,58.15,29.075,1075,1108.65,-33.65,T1024,3,2022,0,-29.075,0,,
09-03-2022,Wednesday,11:21,33278.9,33278.9,33062.9,33062.9,17-Mar-22,33100,CE,108,54,871.1,927.7,-56.6,T1025,3,2022,17.6,-36.4,0,,
10-03-2022,Thursday,10:09,35153.9,35153.9,34850.9,34850.9,17-Mar-22,35200,PE,151.5,75.75,696.45,776.55,-80.1,T1026,3,2022,101.15,25.4,1,,
11-03-2022,Friday,10:03,34331,34331,34228.4,34228.4,24-Mar-22,34800,PE,51.3,25.65,881,922.95,-41.95,T1027,3,2022,0,-25.65,0,,
14-03-2022,Monday,11:00,34660.2,34938.6,34660.2,34938.6,24-Mar-22,34900,PE,139.2,69.6,845,705.65,139.35,T1028,3,2022,139.35,139.35,1,,
15-03-2022,Tuesday,10:03,35467.9,35539.4,35467.9,35539.4,24-Mar-22,35400,CE,50,25,872.35,908.9,-36.55,T1029,3,2022,0.35,-24.65,0,,
16-03-2022,Wednesday,10:03,35555.8,35625.1,35555.8,35625.1,24-Mar-22,35700,PE,50,25,761.6,788.5,-26.9,T1030,3,2022,0,-25,0,,
17-03-2022,Thursday,10:03,36302,36422.1,36302,36422.1,24-Mar-22,36500,PE,60.05,30.025,613.05,644,-30.95,T1031,3,2022,48.65,18.625,1,,
21-03-2022,Monday,10:03,36545.9,36545.9,36251.8,36251.8,31-Mar-22,36100,CE,147.05,73.525,815,800,15,T1032,3,2022,103,29.475,1,,
22-03-2022,Tuesday,10:03,35975.6,35975.6,35868.2,35868.2,31-Mar-22,35600,CE,53.7,26.85,813.4,743,70.4,T1033,3,2022,70.4,70.4,1,,
23-03-2022,Wednesday,10:03,36627.7,36709.8,36627.7,36709.8,31-Mar-22,36600,CE,50,25,659.15,604.65,54.5,T1034,3,2022,54.5,54.5,1,,
24-03-2022,Thursday,10:03,35633.7,35683.55,35583.55,35633.4,31-Mar-22,35900,PE,100,50,608.55,659,-50.45,T1035,3,2022,1.75,-48.25,0,,
25-03-2022,Friday,10:06,35700.4,35700.4,35548.9,35548.9,07-Apr-22,35500,CE,75.75,37.875,937.65,859.6,78.05,T1036,3,2022,78.05,78.05,1,,
28-03-2022,Monday,10:03,35488.7,35488.7,35290.1,35290.1,07-Apr-22,35100,CE,99.3,49.65,904,1018.15,-114.15,T1037,3,2022,56.75,7.1,1,,
29-03-2022,Tuesday,10:03,35931.8,35931.8,35816.3,35816.3,07-Apr-22,35800,CE,57.75,28.875,755.95,789.85,-33.9,T1038,3,2022,37.2,8.325,1,,
30-03-2022,Wednesday,10:21,36241.6,36241.6,36133.9,36133.9,07-Apr-22,36300,PE,53.85,26.925,590.4,618.7,-28.3,T1039,3,2022,48.4,21.475,1,,
31-03-2022,Thursday,10:03,36457.2,36483.45,36383.45,36409.7,07-Apr-22,36500,PE,100,50,532.4,583.3,-50.9,T1040,3,2022,14.9,-35.1,0,,
01-04-2022,Friday,10:03,36298.4,36371.15,36271.15,36343.9,13-Apr-22,36700,PE,100,50,670,563.7,106.3,T1041,4,2022,106.3,106.3,1,,
04-04-2022,Monday,10:03,37824.9,37867.45,37767.45,37810,13-Apr-22,38300,PE,100,50,633.15,523.75,109.4,T1042,4,2022,109.4,109.4,1,,
05-04-2022,Tuesday,10:03,38731.3,38731.3,38464.1,38464.1,13-Apr-22,38200,CE,133.6,66.8,618.15,686.95,-68.8,T1043,4,2022,38.15,-28.65,0,,
06-04-2022,Wednesday,10:03,37711.3,37758.15,37658.15,37705,13-Apr-22,37600,CE,100,50,576,629,-53,T1044,4,2022,12.55,-37.45,0,,
07-04-2022,Thursday,10:03,37421.8,37483.1,37383.1,37444.4,13-Apr-22,37500,PE,100,50,454.9,354.15,100.75,T1045,4,2022,100.75,100.75,1,,
08-04-2022,Friday,10:06,37619.7,37619.7,37568.9,37568.9,21-Apr-22,37500,CE,50,25,757.5,836,-78.5,T1046,4,2022,0,-25,0,,
11-04-2022,Monday,10:03,37591.8,37591.8,37539.1,37539.1,21-Apr-22,37700,PE,50,25,564.15,510.95,53.2,T1047,4,2022,53.2,53.2,1,,
12-04-2022,Tuesday,10:06,37407.4,37436.95,37336.95,37366.5,21-Apr-22,37300,CE,100,50,574.7,630,-55.3,T1048,4,2022,5.95,-44.05,0,,
13-04-2022,Wednesday,10:03,37887.3,37948.75,37848.75,37910.2,21-Apr-22,37800,CE,100,50,471.55,370.55,101,T1049,4,2022,101,101,1,,
18-04-2022,Monday,10:09,36833.1,36864.35,36764.35,36795.6,28-Apr-22,36700,CE,100,50,694.7,745.75,-51.05,T1050,4,2022,29.7,-20.3,0,,
19-04-2022,Tuesday,10:03,36806.8,36856.45,36756.45,36806.1,28-Apr-22,36700,CE,100,50,599.15,650.1,-50.95,T1051,4,2022,37.05,-12.95,0,,
20-04-2022,Wednesday,10:45,36482.6,36482.6,36223.3,36223.3,28-Apr-22,36200,CE,129.65,64.825,580,649.9,-69.9,T1052,4,2022,0,-64.825,0,,
21-04-2022,Thursday,10:03,36513.1,36586.75,36486.75,36560.4,28-Apr-22,36500,CE,100,50,466,519.6,-53.6,T1053,4,2022,32.6,-17.4,0,,
22-04-2022,Friday,10:03,36514.1,36514.1,36346.2,36346.2,05-May-22,36300,CE,83.95,41.975,652.6,694.95,-42.35,T1054,4,2022,5.5,-36.475,0,,
25-04-2022,Monday,10:03,35792.4,35792.4,35670.1,35670.1,05-May-22,35900,PE,61.15,30.575,614.35,545.4,68.95,T1055,4,2022,68.95,68.95,1,,
26-04-2022,Tuesday,10:30,36515.4,36575.95,36475.95,36536.5,05-May-22,36500,CE,100,50,541.5,438.3,103.2,T1056,4,2022,103.2,103.2,1,,
27-04-2022,Wednesday,11:33,36067.6,36127,36027,36086.4,05-May-22,36000,CE,100,50,537.6,592.75,-55.15,T1057,4,2022,74,24,1,,
28-04-2022,Thursday,10:03,36189.9,36189.9,36112.5,36112.5,05-May-22,36100,CE,50,25,479.4,505.9,-26.5,T1058,4,2022,43.1,18.1,1,,
29-04-2022,Friday,10:03,36474.1,36532.75,36432.75,36491.4,12-May-22,36400,CE,100,50,624.1,674.85,-50.75,T1059,4,2022,9.65,-40.35,0,,
02-05-2022,Monday,10:03,35627.6,35881,35627.6,35881,12-May-22,36000,PE,126.7,63.35,609.5,694.6,-85.1,T1060,5,2022,0,-63.35,0,,
04-05-2022,Wednesday,10:03,36266.1,36266.1,36192,36192,12-May-22,36200,CE,50,25,520.35,467.55,52.8,T1061,5,2022,52.8,52.8,1,,
